;name;city;bezirk;street_nr;lat;lng;types;business_status;price_level;rating;user_ratings_total
ChIJl8EHq9BQqEcRxr7H_WyGrBU;Restaurant Lenhardt;Berlin;Bezirk Charlottenburg-Wilmersdorf;Neue Kantstraße 7;52.5068737;13.2915372;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.9;20
ChIJFzdp_yVRqEcRdNaNUQEKUo4;Schlossgarten;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schloßstraße 64;52.5175582;13.296834;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;4.5;640
ChIJbYgbw-lRqEcR2RbGG6ZJFKA;Die Eselin von A;Berlin;Bezirk Charlottenburg-Wilmersdorf;Schloßstraße 61;52.5170603;13.2969352;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.6;102
ChIJwwnwBdhQqEcRmNhiaheYjkg;Restaurant Al-Mundo;Berlin;Bezirk Charlottenburg-Wilmersdorf;Horstweg 5;52.5119222;13.2949111;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.8;323
ChIJW4LvaiZRqEcR9irxQxVPRNI;Café Villa Oppenheim;Berlin;Berlin;Bezirk Charlottenburg-Wilmersdorf Otto-Grüneberg-Weg;52.51604399999999;13.298204;['cafe', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.2;165
ChIJr1PtAEJYqEcRVg_pZgqZWlE;Gutshaus Neukladow;Berlin;Bezirk Spandau;Neukladower Allee 9-12;52.4572571;13.1594247;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.7;250
ChIJVX-Ac_pYqEcR8pMoiTL5l9w;Haus Sanssouci;Berlin;Bezirk Steglitz-Zehlendorf;Am Großen Wannsee 60;52.43365120000001;13.1641046;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;397
ChIJT43jv-VYqEcRoRavY8vAPy0;Am Großen Wannsee 22-26;Berlin;Bezirk Steglitz-Zehlendorf;Am Großen Wannsee 22-26;52.42570000000001;13.16162;['street_address'];;;;0
ChIJ-0t7MZ9ZqEcRJlKrFf4JUe4;brisgavi Restaurant, Weinbar;Berlin;Bezirk Steglitz-Zehlendorf;Breisgauer Straße 1-3;52.439223;13.2152807;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;28
ChIJnV-g7XJZqEcRNVp--Rum2tg;Adria Grill;Berlin;Bezirk Steglitz-Zehlendorf;Potsdamer Chaussee 36D;52.4258774;13.2080047;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;446
ChIJ61DJPq9bqEcRAjFl7rbpxc4;Casino Goerzwerk;Berlin;Bezirk Steglitz-Zehlendorf;Goerzallee 299;52.4126162;13.2782318;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;16
ChIJMccGqsZbqEcRiogDqa-AtmQ;Gustav Grün Berlin Zehlendorf;Berlin;Bezirk Steglitz-Zehlendorf;Teltower Damm 33;52.4319438;13.2593326;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;4.9;53
ChIJ7xaKwbZQqEcRIJH-ydfCpkg;ST. MICHAELS;Berlin;Bezirk Charlottenburg-Wilmersdorf;Bismarckallee 23;52.48835;13.27725;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;60
ChIJCT2ywk5bqEcRccd2imwQN0E;Pizzeria BUONODORO;Berlin;Bezirk Steglitz-Zehlendorf;Königin-Luise-Straße 71;52.4590247;13.2830868;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;104
ChIJE46HaqZQqEcRYuVuLAle9Ps;Clayallee 1;Berlin;Bezirk Charlottenburg-Wilmersdorf;Clayallee 1;52.4748053;13.2781437;['premise'];;;;0
ChIJETkp821aqEcRlpJVRUacYZc;Domäne Dahlem;Berlin;Bezirk Steglitz-Zehlendorf;Königin-Luise-Straße 49;52.4583625;13.2889325;['tourist_attraction', 'grocery_or_supermarket', 'museum', 'lodging', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.3;2278
ChIJg7WkpaNQqEcRdSYxC9U-fG0;Lucullus;Berlin;Bezirk Charlottenburg-Wilmersdorf;Berkaer Straße 39;52.4773065;13.2876159;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.6;24
