;unique_id;name;strasse_nr;art;lieferung;fon;place_id;bezirk;lat;lng;types;price_level;rating;user_ratings_total
0;262;Brasserie la bonne franquette;Chausseestraße 110;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493094405363;ChIJow5SxuxRqEcRpk680jewg50;Mitte;52.53113130000001;13.3820307;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;210
1;963;sagrantino 136;Linienstraße 136;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493027909683;ChIJU6pM1j5RqEcRblPfq5OJZp4;Mitte;52.526346;13.3890424;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;103
2;1227;CAFE RIBO;Ackerstraße 157;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917621455203;ChIJm3_SgO9RqEcRPsCFGSCiw4U;Mitte;52.5308912;13.3966282;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];;4.7;37
3;177;Alpenstück;Gartenstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493021751646;ChIJR2gy_e5RqEcRRJE4cQBY_ug;Mitte;52.5302107;13.3919439;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.1;448
4;270;Risorante Bonfini;Chausseestraße 15;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493095614848;ChIJhx78J9EjZUERI2jYna3X5pI;Mitte;52.5295573;13.3845739;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;516
5;1144;Distrikt Coffee;Bergstraße 68;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917643271897;ChIJ--YdvO9RqEcRWbP6iaXaoew;Mitte;52.5315905;13.3941167;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.4;1576
6;20;Restaurant einsunternull;Hannoversche Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027577810;ChIJ_7T13OtRqEcRykkW1_-ATbc;Mitte;52.5272158;13.386004;['restaurant', 'food', 'point_of_interest', 'establishment'];4;4;283
7;195;Cafe Hermann Eicke;Brunnenstraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088538222;ChIJ0awbwfBRqEcR-ZGkXYpSkSo;Mitte;52.5373329;13.3970559;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.4;330
8;1162;Chicago Williams Berlin-Mitte GmbH;Hannoversche Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028042423;ChIJ4Wce2-tRqEcRcPKUr56ZrA8;Mitte;52.5271865;13.3857927;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;1719
9;1164;eins essenundtrinken;eichendorffstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493099278701;ChIJ35Aup-5RqEcRmTP_hn5md_8;Mitte;52.5294801;13.3881074;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.7;72
10;296;Nhat Long Restaurant;Torstraße 210;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493067962236;ChIJt7KO1-hRqEcRLT4aTcLRDvs;Mitte;52.5276764;13.3908849;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];2;4;337
11;1253;Royals&Rice Berlin;Torstraße 164;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493066405111;ChIJ6c3F8-VRqEcRiicxeI5EOTI;Mitte;52.5289083;13.3960806;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;800
12;206;beets&roots;Große-Hamburger Straße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491734093502;ChIJ710vj-ZRqEcRN7hykiDjS5A;Mitte;52.5266445;13.398588;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;636
13;994;rebenkind;Invalidenstraße 104;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027993733;ChIJ3eIXp-BRqEcRJBreG-BVHkU;Mitte;52.5298558;13.3812124;['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];;5;16
14;36;essen--fassen;Rheinsberger Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491734797784;ChIJzRKcAfFRqEcRXwtjGvqEteo;Mitte;52.5363611;13.3948176;['general_contractor', 'point_of_interest', 'establishment'];;;0
15;1174;Restaurant Esszimmer;Scharnhorststraße 28-29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020215301;ChIJ56t3-ZBRqEcRMfNqcJgpjfA;Mitte;52.53360299999999;13.371011;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;255
16;830;Café Bar Central;Brunnenstraße 49;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915204463307;ChIJB1sU0fBRqEcRAw7ElwDRa6M;Mitte;52.5381604;13.3965464;['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.3;253
17;131;Subway Catering;Chausseestraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915201925004;ChIJTyKe6-xRqEcR1uRBjE4mpdM;Mitte;52.530865;13.3829595;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;621
18;130;Subway;Am Borsigturm 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915201925004;ChIJYdKLpWlUqEcRGhmJjmOhTvg;Am Borsigturm;52.5860043;13.2866924;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;246
19;399;Subway;Tempelhofer Damm 227;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917687837110;ChIJYdKLpWlUqEcRGhmJjmOhTvg;Am Borsigturm;52.5860043;13.2866924;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;246
20;224;Swipeby.de;Wöhlerstraße 12-13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028448108;ChIJbUzdlI1RqEcRCRhoCv3gZOA;Berlin;52.536532;13.377902;['route'];;;0
21;1011;Bötzow Privat;Linienstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491774655251;ChIJaQ96yOhRqEcRMuG_0X8RyII;Mitte;52.5274935;13.3926564;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.4;281
22;234;Röststätte Berlin;Ackerstraße 173;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493040501650;ChIJLc-Nv-VRqEcRPoL5jV8hMaI;Mitte;52.5290239;13.3974463;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];;4.5;295
23;236;Bowls & Booze;Torstraße 164;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493062924947;ChIJsdLQZjVRqEcRKJLpQY9_tRI;Mitte;52.5288602;13.3959879;['bar', 'point_of_interest', 'establishment'];;4.7;88
24;675;Hito Falafel;Chausseestraße 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917684670050;ChIJJdCKFdBRqEcRO5Uz93cVPWM;Mitte;52.5277295;13.3868654;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.9;66
25;593;Essen statt Kochen Lieferservice;Rheinsberger Straße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493076677763;ChIJgx1C4hpPqEcRr-bIXXakW-4;Bezirk Lichtenberg;52.4923091;13.4866682;['food', 'point_of_interest', 'establishment'];;3.9;52
26;244;Essen statt Kochen;Am Treptower Park 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493076677763;ChIJgx1C4hpPqEcRr-bIXXakW-4;Bezirk Lichtenberg;52.4923091;13.4866682;['food', 'point_of_interest', 'establishment'];;3.9;52
27;770;CORDO;Große Hamburger Straße 32;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027581215;ChIJLbGX7uZRqEcRWEE5iayCkRM;Mitte;52.5257528;13.3989278;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.5;320
28;308;Izumo Restaurant-Sushi Bar;Kronenstraße 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020649938;ChIJQwHEa9BRqEcRp_3YUzY8dos;Mitte;52.5112976;13.3886859;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;930
29;8;BEB SO CATERING;Gertrud Kolmar str 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491723812093;ChIJsTWFac9RqEcRCV_ashXj0Og;Mitte;52.5122015;13.3813796;['street_address'];;;0
30;1231;JOSEPH Restaurant;Friedrichstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4930314950700;ChIJCXXOrnZRqEcRw4ZinZMwbXc;Mitte;52.525958;13.3875966;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment'];;4.3;189
31;187;Quchnia;Markgrafenstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020609286;ChIJC1K7FtpRqEcRKaihutliQas;Mitte;52.51285;13.39366;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;3.8;631
32;1069;Restaurant ALvis;Albrechtstraße 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493030886560;ChIJ57kGIcJRqEcRUdFUCT_QMVA;Mitte;52.52204399999999;13.384416;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;128
33;1244;Peking Ente Berlin;Voßstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302294523;ChIJI_4-oM9RqEcRgazfdDzpfkA;Mitte;52.511512;13.3828664;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;1284
34;22;STADTSALAT GmbH;Friedrichstraße 113;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027890410;ChIJZbwjDjZRqEcRDS4H2E_-KtI;Mitte;52.52584;13.38769;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.8;338
35;113;Restaurant theNOname;Oranienburger Straße 32;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028877788;ChIJdZ9vis9RqEcRAK00j_2tTXA;Mitte;52.5250164;13.3937241;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;39
36;1078;Restaurant acht&dreissig;Oranienburger Straße 38;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493037465031;ChIJb8Yo1OdRqEcR1tNPIs-ssTE;Mitte;52.5254913;13.391468;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;574
37;1168;Cadadia Suppenbar & Catering;Charlottenstraße 63;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493034620808;ChIJoVtum9BRqEcRaUJq-_Vs-10;Mitte;52.5114972;13.3913299;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.1;154
38;1166;Cadadia Suppenbar & Catering;Marburger Straße 12-13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493023637971;ChIJx18rIA5HqEcRaUtp_44Pb_Q;Bezirk Treptow-Köpenick;52.42853940000001;13.5254995;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;4.2;18
39;299;Cadadia Suppenbar & Catering;Rudower Chaussee 39;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493076101580;ChIJx18rIA5HqEcRaUtp_44Pb_Q;Bezirk Treptow-Köpenick;52.42853940000001;13.5254995;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;4.2;18
40;1170;SOUPKULTUR;Markgrafenstraße 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020214714;ChIJmx6qw9ZRqEcRSxGJOtSEicI;Mitte;52.5080846;13.3943936;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];1;3.7;83
41;1169;SOUPKULTUR;Rosa-Luxemburg-Straße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493024723185;ChIJ20u7sv5QqEcRuQJ_BO9mx4Q;Bezirk Charlottenburg-Wilmersdorf;52.5029761;13.3293854;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;3.3;44
42;1172;SOUPKULTUR;Kurfürstendamm 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088728754;ChIJ20u7sv5QqEcRuQJ_BO9mx4Q;Bezirk Charlottenburg-Wilmersdorf;52.5029761;13.3293854;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;3.3;44
43;1171;SOUPKULTUR;Kurfürstendamm 224;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088629282;ChIJ20u7sv5QqEcRuQJ_BO9mx4Q;Bezirk Charlottenburg-Wilmersdorf;52.5029761;13.3293854;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;3.3;44
44;912;Chupenga Burritos & Salads;Mohrenstraße 42;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493023936961;ChIJWXZnG9pRqEcRutGb2PX0qOI;Mitte;52.5124985;13.3943483;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;891
45;932;Ristorante Pizzeria Roma;Friedrichstraße 129;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028878785;ChIJy7lLl-lRqEcRJ6T5N2nJr1w;Mitte;52.52506529999999;13.387153;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;870
46;132;Subway Friedrichstraße;Friedrichstraße 114;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493040743335;ChIJp8FzcOlRqEcRqpFCa1TtPy0;Mitte;52.52652759999999;13.3874296;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;345
47;315;"Treffpunkt Berlin ""Alt-Berliner Kneipe""";Mittelstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302041819;ChIJYS1LpsRRqEcRKV_Xls2gKPs;Mitte;52.5179165;13.3882839;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.4;967
48;318;Berlin Capital Club;Mohrenstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302062976;ChIJKa-6XscjZUERe5ZL21HuYrI;Mitte;52.51189979999999;13.3928119;['point_of_interest', 'establishment'];;4.7;95
49;583;Anand - Indisches Restaurant;Albrechtstraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915232162750;ChIJ8-IJM8JRqEcR27eHKz0LIC0;Mitte;52.52119649999999;13.3849594;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;923
50;1193;ERDINGER am Gendarmenmarkt;Jägerstraße 56;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4930208799800;ChIJxTDlQPZRqEcRQOp93bRRO4E;Mitte;52.5145354;13.3933556;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;357
51;933;Cookies Cream / Crackers;Behrenstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403689191;ChIJV4_rtsRRqEcRIKoaNDZ0VnQ;Mitte;52.51565410000001;13.3873719;['restaurant', 'food', 'point_of_interest', 'establishment'];4;4.5;789
52;937;Data Kitchen;Rosenthaler Straße 38,;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403689191;ChIJJboJIOFRqEcR5-AeqiWqZSY;Mitte;52.524331;13.4025676;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment'];;4.5;178
53;150;McDonald's Friedrichstraße;Friedrichstraße 141-142;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020074936;ChIJX_4obfZRqEcRdApQQgB10mo;Berlin;52.5201141;13.3878127;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.3;1513
54;1028;BLOCK HOUSE Friedrichstraße;Friedrichstraße 100;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020074377;ChIJDaVpwcVRqEcR1V-TJQ4yYbA;Mitte;52.520458;13.388587;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;3014
55;242;Marienkäfer(ehem. Muckrakers);Marienstraße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493032303532;ChIJF8cBIMJRqEcRH9JOT3BslNU;Mitte;52.52236449999999;13.3841801;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;453
56;1118;Ristorante Vino e Basilico;Tucholsky Straße 18/20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493027878885;ChIJRexZgOhRqEcRm_-_whvBkcs;Mitte;52.5253635;13.3932914;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;739
57;252;Machiavelli Mitte;Albrecht Straße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028046401;ChIJK2FOMcJRqEcRy5vIDvdzP2Q;Mitte;52.5212777;13.385297;['restaurant', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'establishment'];2;4.1;441
58;253;Restaurant Nanoosh;Mohrenstraße 50;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020143870;ChIJBx9rftpRqEcRupd9FMZJ5gA;Mitte;52.51230529999999;13.3911178;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4;409
59;83;espresso-ambulanz;Oranienburger 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493097893808;ChIJtxFydelRqEcRMRpzCF-gqPw;Mitte;52.5260286;13.3879951;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];2;4.5;303
60;698;Restaurant Rosmarin;Oranienburgerstraße 66;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491782322988;ChIJad0NZ-hRqEcRcyUtuS1WVcM;Mitte;52.5250999;13.3916611;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;572
61;1140;CHOI;Fehrbelliner Straße 04;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917661941932;ChIJHa_Ak8FRqEcR2V5tDfoBFPU;Bezirk Pankow;52.5310027;13.4102476;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.7;147
62;1060;Café Gorki Park;Weinbergsweg 25;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49304487286;ChIJo_0q7ORRqEcRbowoQuoAblc;Mitte;52.53060730000001;13.4017016;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.2;1385
63;1154;Sade Berlin;Schwedter Straße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491727319420;ChIJU9hTEKFRqEcR0PKeEH2Xn6U;Berlin;52.5330215;13.4117713;['cafe', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment'];;5;2
64;1247;Ryong;Tor Straße 59;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493030307047;ChIJ69_cOQRRqEcR4evzZa3LpKU;Bezirk Pankow;52.529074;13.4089876;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;651
65;198;THE BARN BERLIN;Schönhauser Allee 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915124105136;ChIJlacAYh1OqEcRwgXI4wAzd24;Bezirk Pankow;52.5299425;13.4106672;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];;3.9;1226
66;1249;Muret la barba;Rosenthaler Straße 61;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493028097212;ChIJ2TcU5eNRqEcRQ7R-rfEdfQo;Mitte;52.52751920000001;13.4034784;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.1;243
67;469;Tor Kebap;Torstraße 129;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491734575942;ChIJqSDTVuRRqEcRGzLldFBqNos;Mitte;52.5297056;13.4002196;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4;201
68;123;KWA - Kebap with attitude;Gipsstraße2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493035529966;ChIJAQCzWqVRqEcRIKoo5i1qGX0;Mitte;52.5272108;13.3990791;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];2;4.3;565
69;825;PAPPA E CICCIA;Schwedter Straße 18;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493061620801;ChIJ--g8-PxRqEcRxV2mfEdI9hs;Bezirk Pankow;52.534321;13.408482;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;271
70;1009;Aapka Berlin;Kastanienallee 50;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493044010494;ChIJDygZZPtRqEcRMfa3mz6wHuA;Mitte;52.5339935;13.4047789;['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;689
71;663;FECHTNER;Torstraße 114;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917661778485;ChIJLbuNe-RRqEcRbhIcwpzmxMw;Mitte;52.5295721;13.402567;['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment'];;4.5;212
72;1194;Restaurant Fleischerei;Schönhauser Allee 8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493050182117;ChIJ0dM_p-JRqEcRLf5rbdVPZAA;Bezirk Pankow;52.52980600000001;13.4105318;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];3;4.2;620
73;414;Zur Rose;Weinbergsweg 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491749202709;ChIJ_QuW8uRRqEcRXmk82ZfXtPo;Mitte;52.5304872;13.4016185;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;491
74;510;Jabe Dine&Bar;Alte Schönhauser Straße 7-8;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028609214;ChIJ91MrIjlRqEcRoHueUIP5Cy0;Mitte;52.5273861;13.4081547;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;220
75;172;Heidi‘s Café;Spreeufer 4;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491732307762;ChIJdfrkpSBOqEcRQHHPh59HE0o;Mitte;52.5166081;13.4051672;['cafe', 'food', 'point_of_interest', 'establishment'];;4.4;116
76;450;Esra Falafel;Rosa-Luxemburg-Straße 5 Und Oranienburger Straße 87;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917683214391;ChIJs0sH0h9OqEcRZazrLO_Me34;Mitte;52.5236048;13.4091503;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.3;579
77;971;Rotisserie Weingrün;Gertraudenstraße 10-12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020621900;ChIJNacWhidOqEcRstfdBVU4E7Y;Mitte;52.51261659999999;13.4029284;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.5;644
78;720;KugelEi Café;Poststraße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493024727575;ChIJA0TBxyBOqEcRBdcwJtjG7JI;Mitte;52.5163117;13.4066942;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];2;4.3;84
79;985;Tuans Hütte Thai & Sushi Restaurant;Dircksenstraße 40;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302836940;ChIJ1zUeNOBRqEcR3KFIDPHd630;Mitte;52.5235313;13.4070612;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;644
80;559;"Restauration ""Sophien 11""";Sophienstraße 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302832136;ChIJEY8-PeFRqEcRB42FvWxpvVA;Mitte;52.52500000000001;13.4027778;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;415
81;35;Dolores Mitte;Rosa-Luxemburgstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493028099597;ChIJ9doHMh5OqEcRpBuTy_JIHzY;Mitte;52.52386000000001;13.4092;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;3897
82;650;dean&david Monbijouplatz;Monbijouplatz 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493024345740;ChIJM9lUPudRqEcR_39uL7qeDqU;Mitte;52.5235359;13.398903;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;476
83;307;Vadoli Pizza Berlin Mitte;Oranienburger Straße 13/14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403639552;ChIJVzaiejpRqEcR3dH5Vap8y9E;Mitte;52.5238316;13.3985704;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4;192
84;1033;Berliner Marcus-Bräu;Münzstraße 1-3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915124056516;ChIJiagwMB5OqEcR__dU6KknxA4;Mitte;52.523963;13.409178;['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.1;337
85;248;L'Osteria Mitte;Memhardstraße 3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493028043240;ChIJTc1KSh5OqEcRdYUVZlCTfGw;Mitte;52.52368;13.41031;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;2230
